INSERTED,DELETED,MODIFIED,FILENAME
87,0,0,b/test/files/neg/trait_fields_conflicts.scala
6,0,0,b/test/files/neg/trait_fields_deprecated_overriding.check
1,0,0,b/test/files/neg/trait_fields_deprecated_overriding.flags
11,0,0,b/test/files/neg/trait_fields_deprecated_overriding.scala
5,0,0,b/test/files/neg/trait_fields_var_override.check
2,0,0,b/test/files/neg/trait_fields_var_override.scala
6,0,0,b/test/files/neg/val_infer.check
4,0,0,b/test/files/neg/val_infer.scala
4,0,0,b/test/files/neg/val_sig_infer_match.check
22,0,0,b/test/files/neg/val_sig_infer_match.scala
4,0,0,b/test/files/neg/val_sig_infer_struct.check
8,0,0,b/test/files/neg/val_sig_infer_struct.scala
2,5,0,b/test/files/neg/warn-unused-privates.check
5,0,0,b/test/files/pos/infer_override_def_args.scala
20,0,0,b/test/files/pos/trait_fields_dependent_conflict.scala
15,0,0,b/test/files/pos/trait_fields_dependent_rebind.scala
20,0,0,b/test/files/pos/trait_fields_inherit_double_def.scala
22,0,0,b/test/files/pos/trait_fields_lambdalift.scala
8,0,0,b/test/files/pos/trait_fields_nested_private_object.scala
5,0,0,b/test/files/pos/trait_fields_nested_public_object.scala
19,0,0,b/test/files/pos/trait_fields_owners.scala
5,0,0,b/test/files/pos/trait_fields_private_this.scala
10,0,0,b/test/files/pos/trait_fields_static_fwd.scala
2,0,0,b/test/files/pos/trait_fields_var_override_deferred.scala
13,0,0,b/test/files/pos/trait_fields_volatile.scala
5,0,0,b/test/files/pos/val_infer.scala
1,1,0,b/test/files/presentation/doc/doc.scala
8,6,0,b/test/files/presentation/scope-completion-3.check
9,9,0,b/test/files/run/SymbolsTest.scala
14,23,0,b/test/files/run/analyzerPlugins.check
15,14,0,b/test/files/run/programmatic-main.check
3,3,0,b/test/files/run/reflection-fieldsymbol-navigation.check
1,1,0,b/test/files/run/repl-colon-type.check
1,1,0,b/test/files/run/showdecl.check
1,1,0,b/test/files/run/showdecl/Macros_1.scala
1,1,0,b/test/files/run/showraw_mods.check
7,0,0,b/test/files/run/t2946/MyResponseCommon_2.scala
13,0,0,b/test/files/run/t2946/ResponseCommon_1.scala
1,1,0,b/test/files/run/t6240-universe-code-gen.scala
7,8,0,b/test/files/run/t6733.check
25,26,0,b/test/files/run/t7533.check
17,17,0,b/test/files/run/t7533.scala
3,3,0,b/test/files/run/t8549.scala
23,0,0,b/test/files/run/trait_fields_bytecode.scala
21,0,0,b/test/files/run/trait_fields_final.scala
21,0,0,b/test/files/run/trait_fields_init.check
55,0,0,b/test/files/run/trait_fields_init.scala
11,0,0,b/test/files/run/trait_fields_repl.check
10,0,0,b/test/files/run/trait_fields_repl.scala
2,0,0,b/test/files/run/trait_fields_three_layer_overrides.check
25,0,0,b/test/files/run/trait_fields_three_layer_overrides.scala
13,0,0,b/test/files/run/trait_fields_volatile.scala
1,1,0,b/test/files/scalacheck/quasiquotes/TypecheckedProps.scala
8,4,0,b/test/junit/scala/reflect/internal/PrintersTest.scala
4,3,0,b/test/junit/scala/tools/nsc/backend/jvm/opt/ScalaInlineInfoTest.scala
0,5,0,b/test/junit/scala/tools/nsc/symtab/FlagsTest.scala
2,4,0,b/test/pending/run/origins.check
